file_path,file_id,curve_idx,kcanti,defl_sens,hertz_ind_geometry,hertz_tip_parameter,hertz_apply_BEC,hertz_BEC_model,hertz_fit_hline_on_baseline,hertz_delta0,hertz_E0,hertz_f0,hertz_slope,hertz_poisson_ratio,hertz_sample_height,hertz_MAE,hertz_MSE,hertz_RMSE,hertz_Rsquared,hertz_chisq,hertz_redchi
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.21.30.690.jpk-force-map,map-data-2022.10.29-12.21.30.690.jpk-force-map,11,0.191,14.67850538317155,paraboloid,5e-06,False,,False,1.3325787247399103e-07,625.5776827266784,-4.13505119786693e-11,,0.5,,4.788935299862359e-21,1.1022550331926736e-21,3.320022640273216e-11,0.9419772677790554,-2.883943843998111e-07,-9.613146146660371e-08
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.21.30.690.jpk-force-map,map-data-2022.10.29-12.21.30.690.jpk-force-map,12,0.191,14.67850538317155,paraboloid,5e-06,False,,False,3.350868153856824e-08,743.4579557251661,-4.855934330587556e-11,,0.5,,5.501086779895066e-23,1.242425348911195e-21,3.5248054540799765e-11,0.9353915370791896,-2.616274856833788e-08,-8.72091618944596e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.21.30.690.jpk-force-map,map-data-2022.10.29-12.21.30.690.jpk-force-map,14,0.191,14.67850538317155,paraboloid,5e-06,False,,False,7.18069598830349e-08,563.2242550081562,-1.8952300309953357e-11,,0.5,,1.7324696344023127e-20,1.5637443631265502e-21,3.954420770639551e-11,0.8883315346078884,7.740140344890634e-09,2.5800467816302114e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.21.30.690.jpk-force-map,map-data-2022.10.29-12.21.30.690.jpk-force-map,13,0.191,14.67850538317155,paraboloid,5e-06,False,,False,8.234952786164753e-08,349.75963107009767,-5.5047524255530734e-11,,0.5,,-1.3430453268352992e-23,1.645786747574509e-21,4.0568297321609503e-11,0.9290873554069455,-8.068275082840442e-09,-2.689425027613481e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.21.30.690.jpk-force-map,map-data-2022.10.29-12.21.30.690.jpk-force-map,15,0.191,14.67850538317155,paraboloid,5e-06,False,,False,5.305968277535258e-07,29815.193818137544,-4.982271629883769e-11,,0.5,,3.390090971669336e-22,8.078762229076419e-21,8.988193494288171e-11,0.4141766482009196,-9.12084034852261e-09,-3.040280116174203e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.20.15.394.jpk-force-map,map-data-2022.10.29-12.20.15.394.jpk-force-map,1,0.191,14.67850538317155,paraboloid,5e-06,False,,False,-2.7018060187088995e-09,386.09334398548236,5.079092043404315e-12,,0.5,,-8.599456137898029e-22,2.012657329359486e-21,4.4862649602531126e-11,0.9457762592662198,1.1278211896904687e-08,3.759403965634895e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.20.15.394.jpk-force-map,map-data-2022.10.29-12.20.15.394.jpk-force-map,0,0.191,14.67850538317155,paraboloid,5e-06,False,,False,2.6272727689118416e-07,863.6352400811221,-2.9658277682234644e-11,,0.5,,-2.685919904591828e-23,6.384291449115502e-22,2.526715545746197e-11,0.9620470263535051,-1.577516537126145e-09,-5.25838845708715e-10
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.20.15.394.jpk-force-map,map-data-2022.10.29-12.20.15.394.jpk-force-map,2,0.191,14.67850538317155,paraboloid,5e-06,False,,False,8.553563897246725e-08,554.8899523859902,1.3325520935053869e-11,,0.5,,2.195986266220632e-21,1.039935501345437e-21,3.224803096850158e-11,0.9299889676503139,-1.7740245050130483e-09,-5.913415016710161e-10
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.20.15.394.jpk-force-map,map-data-2022.10.29-12.20.15.394.jpk-force-map,3,0.191,14.67850538317155,paraboloid,5e-06,False,,False,6.556524315600898e-08,421.49902151121745,-7.566338032721025e-12,,0.5,,1.0791451312980754e-20,9.894249496377242e-22,3.145512596760223e-11,0.9519776880157063,2.9484904333458923e-09,9.828301444486307e-10
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.20.15.394.jpk-force-map,map-data-2022.10.29-12.20.15.394.jpk-force-map,4,0.191,14.67850538317155,paraboloid,5e-06,False,,False,6.848766710130423e-08,417.05763223910463,-5.846972226575482e-11,,0.5,,-8.056954018373646e-27,1.32802904384126e-21,3.64421328113663e-11,0.936968362388748,-2.757771949648086e-09,-9.192573165493619e-10
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.20.15.394.jpk-force-map,map-data-2022.10.29-12.20.15.394.jpk-force-map,5,0.191,14.67850538317155,paraboloid,5e-06,False,,False,9.156950107269648e-08,421.3847210412559,-3.031696225264613e-11,,0.5,,5.734120079595311e-21,2.8198114733957775e-21,5.3101897079066556e-11,0.8699474033956913,1.1065209863562516e-08,3.688403287854172e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.20.15.394.jpk-force-map,map-data-2022.10.29-12.20.15.394.jpk-force-map,6,0.191,14.67850538317155,paraboloid,5e-06,False,,False,6.862704811114349e-08,460.76620230463413,3.0041968268326966e-11,,0.5,,-3.158812749507746e-23,9.179467395036602e-22,3.029763587317763e-11,0.9669416673607116,5.402092219581154e-08,1.800697406527051e-08
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.20.15.394.jpk-force-map,map-data-2022.10.29-12.20.15.394.jpk-force-map,7,0.191,14.67850538317155,paraboloid,5e-06,False,,False,6.9494581233656e-08,525.5034044527476,2.292677312647347e-11,,0.5,,1.490737917249584e-23,8.4610881530300555e-22,2.9087949657942644e-11,0.952942505181681,-1.5353388953032185e-08,-5.117796317677395e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.20.15.394.jpk-force-map,map-data-2022.10.29-12.20.15.394.jpk-force-map,9,0.191,14.67850538317155,paraboloid,5e-06,False,,False,6.08641109969692e-08,424.7888039165066,3.582865244702933e-11,,0.5,,3.221776014788353e-20,7.829382684782394e-22,2.7981034085219926e-11,0.962885014211896,3.731603819980951e-09,1.2438679399936502e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.20.15.394.jpk-force-map,map-data-2022.10.29-12.20.15.394.jpk-force-map,8,0.191,14.67850538317155,paraboloid,5e-06,False,,False,3.392892219328567e-08,961.0410743037932,-6.466598324038658e-11,,0.5,,-2.694245423744147e-23,1.0133363795330813e-21,3.183294487685802e-11,0.9489249845232008,1.929483500118309e-08,6.43161166706103e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.20.15.394.jpk-force-map,map-data-2022.10.29-12.20.15.394.jpk-force-map,12,0.191,14.67850538317155,paraboloid,5e-06,False,,False,5.2777458021323416e-08,753.511524511752,-3.1944225512573e-11,,0.5,,8.096668087555879e-23,1.2315337690450302e-21,3.5093215427558504e-11,0.9165838818962906,4.397732326112661e-09,1.4659107753708869e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.20.15.394.jpk-force-map,map-data-2022.10.29-12.20.15.394.jpk-force-map,10,0.191,14.67850538317155,paraboloid,5e-06,False,,False,6.371677151226367e-08,269.25748886788483,-4.69024639194296e-11,,0.5,,2.0891244042045176e-19,9.321910541925864e-22,3.053180397868076e-11,0.9684497546378893,7.172836287895027e-09,2.3909454292983424e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.20.15.394.jpk-force-map,map-data-2022.10.29-12.20.15.394.jpk-force-map,15,0.191,14.67850538317155,paraboloid,5e-06,False,,False,5.306928601905229e-07,734.4684454068348,-5.0963478414658186e-11,,0.5,,3.3004748149486356e-21,1.1171875701883748e-20,1.0569709410330895e-10,0.0,-2.188044958776256e-09,-7.293483195920854e-10
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.20.15.394.jpk-force-map,map-data-2022.10.29-12.20.15.394.jpk-force-map,11,0.191,14.67850538317155,paraboloid,5e-06,False,,False,1.0172303543054806e-07,403.2840289958375,-4.6881923556353475e-11,,0.5,,1.0020094783452264e-19,1.6444430396360226e-21,4.055173288080329e-11,0.9020826408060618,-1.5525667681845855e-09,-5.175222560615285e-10
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.20.15.394.jpk-force-map,map-data-2022.10.29-12.20.15.394.jpk-force-map,14,0.191,14.67850538317155,paraboloid,5e-06,False,,False,1.0124585878434827e-07,985.2469186555879,-8.747967698699293e-12,,0.5,,1.2558238670187643e-19,8.801255900967254e-22,2.966691069351046e-11,0.941498277409418,8.965432423472772e-09,2.988477474490924e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.20.15.394.jpk-force-map,map-data-2022.10.29-12.20.15.394.jpk-force-map,13,0.191,14.67850538317155,paraboloid,5e-06,False,,False,4.018546693955956e-08,358.7532386655926,1.3815960219259386e-11,,0.5,,-1.263632347090411e-21,1.961289306567438e-21,4.428644608192712e-11,0.9104699450909808,-4.68056910929861e-09,-1.5601897030995366e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.22.12.587.jpk-force-map,map-data-2022.10.29-12.22.12.587.jpk-force-map,0,0.191,14.67850538317155,paraboloid,5e-06,False,,False,2.1424145452813385e-08,400.65939799949217,-1.1005626238133716e-11,,0.5,,2.3551147337128197e-20,1.0906241159270568e-21,3.3024598648992794e-11,0.9574660079818399,4.042719686438914e-09,1.3475732288129715e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.22.12.587.jpk-force-map,map-data-2022.10.29-12.22.12.587.jpk-force-map,1,0.191,14.67850538317155,paraboloid,5e-06,False,,False,6.873350663858377e-08,305.56484799211796,9.723251321661219e-13,,0.5,,3.761955723051646e-20,7.6609249314096495e-22,2.7678375912270663e-11,0.9735400080332045,7.739667459615346e-10,2.5798891532051153e-10
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.22.12.587.jpk-force-map,map-data-2022.10.29-12.22.12.587.jpk-force-map,3,0.191,14.67850538317155,paraboloid,5e-06,False,,False,6.692089542212932e-07,638.1125800278994,-2.304070306924527e-11,,0.5,,1.4311225002291326e-21,8.193782942616973e-21,9.051951691550819e-11,0.0,1.1593153057464862e-08,3.8643843524882875e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.22.12.587.jpk-force-map,map-data-2022.10.29-12.22.12.587.jpk-force-map,2,0.191,14.67850538317155,paraboloid,5e-06,False,,False,3.780177693488222e-08,544.9310493517297,-1.6843009686844648e-11,,0.5,,-2.977487642260073e-22,1.5436510917059987e-21,3.928932541678463e-11,0.8766247617382649,4.07304949899165e-09,1.35768316633055e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.22.12.587.jpk-force-map,map-data-2022.10.29-12.22.12.587.jpk-force-map,4,0.191,14.67850538317155,paraboloid,5e-06,False,,False,0.0007109272672441584,32452.342959194182,-3.4168663531475474e-11,,0.5,,4.438072409095893e-22,1.0552856618409569e-20,1.0272709778052512e-10,0.0,1.7769508544877013e-08,5.9231695149590045e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.22.12.587.jpk-force-map,map-data-2022.10.29-12.22.12.587.jpk-force-map,5,0.191,14.67850538317155,paraboloid,5e-06,False,,False,1.293561865434444e-07,1061.1163793403084,1.0299843845611882e-11,,0.5,,6.091825113899319e-21,1.3901110070368335e-21,3.7284192455205914e-11,0.8931180511854718,-1.373877557151595e-09,-4.5795918571719834e-10
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.22.12.587.jpk-force-map,map-data-2022.10.29-12.22.12.587.jpk-force-map,6,0.191,14.67850538317155,paraboloid,5e-06,False,,False,9.568691332519156e-08,856.3703645971829,-1.2071926978041564e-11,,0.5,,2.032795008149371e-21,1.5034460351707954e-21,3.8774296062866125e-11,0.89999348790486,4.7453712661457505e-09,1.5817904220485835e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.22.12.587.jpk-force-map,map-data-2022.10.29-12.22.12.587.jpk-force-map,7,0.191,14.67850538317155,paraboloid,5e-06,False,,False,6.8414133250779e-08,214.06228500686603,8.706540062221793e-12,,0.5,,2.0235178731480272e-22,1.4078763987090217e-21,3.752167904970434e-11,0.9649751496132002,6.062074253479814e-11,2.0206914178266045e-11
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.22.12.587.jpk-force-map,map-data-2022.10.29-12.22.12.587.jpk-force-map,8,0.191,14.67850538317155,paraboloid,5e-06,False,,False,1.1693116818302502e-07,1239.109851168338,-4.5255466590336076e-11,,0.5,,-1.448197200032571e-22,1.3237952594466187e-21,3.638399729890352e-11,0.9035785974013715,8.751970050735717e-09,2.917323350245239e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.22.12.587.jpk-force-map,map-data-2022.10.29-12.22.12.587.jpk-force-map,9,0.191,14.67850538317155,paraboloid,5e-06,False,,False,1.9739829201904628e-07,598.6390340385312,-1.8906262874580162e-11,,0.5,,-4.728612885126795e-22,1.3417811908895963e-21,3.66303315694739e-11,0.9152419729076933,5.1526473279353765e-09,1.7175491093117922e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.22.12.587.jpk-force-map,map-data-2022.10.29-12.22.12.587.jpk-force-map,11,0.191,14.67850538317155,paraboloid,5e-06,False,,False,6.370916766473308e-08,412.5449446058341,-2.243249834169549e-11,,0.5,,2.4725742799834245e-20,1.0658208720497867e-21,3.264691213652199e-11,0.9457494912751778,-7.177462358994813e-09,-2.392487452998271e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.22.12.587.jpk-force-map,map-data-2022.10.29-12.22.12.587.jpk-force-map,10,0.191,14.67850538317155,paraboloid,5e-06,False,,False,7.029817609557594e-10,694.9127500712111,-9.919748020576265e-13,,0.5,,7.091304353053771e-21,2.5046661291743026e-21,5.0046639539276784e-11,0.9058381748329778,-1.6106331557589146e-10,-5.368777185863049e-11
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.22.12.587.jpk-force-map,map-data-2022.10.29-12.22.12.587.jpk-force-map,12,0.191,14.67850538317155,paraboloid,5e-06,False,,False,4.377160784447376e-08,424.9538872820529,5.1109926894197695e-11,,0.5,,-9.33908396783084e-23,2.908686366943194e-21,5.3932238660593295e-11,0.880544362764832,-7.736097443035667e-08,-2.5786991476785557e-08
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.22.12.587.jpk-force-map,map-data-2022.10.29-12.22.12.587.jpk-force-map,14,0.191,14.67850538317155,paraboloid,5e-06,False,,False,6.915082389330153e-08,329.4959983772051,3.976480369019252e-12,,0.5,,3.7707708731241693e-22,8.499064316073077e-22,2.915315474536688e-11,0.977549176456442,9.63073427438317e-09,3.210244758127723e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.22.12.587.jpk-force-map,map-data-2022.10.29-12.22.12.587.jpk-force-map,13,0.191,14.67850538317155,paraboloid,5e-06,False,,False,7.602443009658554e-08,840.2417561003841,1.8058064707497466e-11,,0.5,,1.4464880314405038e-20,1.1988085797230031e-21,3.4623815210386666e-11,0.918008097260115,9.279826830211318e-09,3.0932756100704394e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.22.12.587.jpk-force-map,map-data-2022.10.29-12.22.12.587.jpk-force-map,15,0.191,14.67850538317155,paraboloid,5e-06,False,,False,6.389447788068525e-08,643.1915243923673,-1.79261773131162e-11,,0.5,,2.0965611036889792e-21,1.0383261018391686e-21,3.2223067852691625e-11,0.9350466773444562,3.1388368293859185e-09,1.0462789431286395e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.22.51.231.jpk-force-map,map-data-2022.10.29-12.22.51.231.jpk-force-map,0,0.191,14.67850538317155,paraboloid,5e-06,False,,False,5.903868759712712e-08,353.0851178517712,-2.526692773867035e-11,,0.5,,-5.31948946979439e-27,8.4078142066833355e-22,2.8996231145932285e-11,0.9702825911374972,-6.004409342633813e-09,-2.0014697808779376e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.22.51.231.jpk-force-map,map-data-2022.10.29-12.22.51.231.jpk-force-map,1,0.191,14.67850538317155,paraboloid,5e-06,False,,False,-1.7133336981085238e-08,489.2581615014132,-3.4489351482460545e-12,,0.5,,7.667684366355711e-20,1.488698908284327e-21,3.858366115707952e-11,0.9438947424153604,4.4138248964442846e-10,1.4712749654814283e-10
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.22.51.231.jpk-force-map,map-data-2022.10.29-12.22.51.231.jpk-force-map,2,0.191,14.67850538317155,paraboloid,5e-06,False,,False,5.2531776691058916e-08,342.17919583775773,-1.5506493802641283e-11,,0.5,,-2.692916026331116e-22,1.0397820551347909e-21,3.224565172445412e-11,0.9628097587944571,2.757994711040203e-09,9.193315703467344e-10
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.22.51.231.jpk-force-map,map-data-2022.10.29-12.22.51.231.jpk-force-map,3,0.191,14.67850538317155,paraboloid,5e-06,False,,False,-3.268670661491692e-08,873.0191471840858,5.553662172767935e-11,,0.5,,1.3301290650260602e-19,7.896369053980143e-21,8.886151615845941e-11,0.7570495347355656,-3.152931870372567e-08,-1.050977290124189e-08
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.22.51.231.jpk-force-map,map-data-2022.10.29-12.22.51.231.jpk-force-map,4,0.191,14.67850538317155,paraboloid,5e-06,False,,False,5.917433603109285e-07,598.751578099982,-4.485955010216884e-11,,0.5,,6.695939774948227e-22,6.9151800339264e-21,8.315756149579184e-11,0.0,1.5940183983370619e-09,5.31339466112354e-10
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.22.51.231.jpk-force-map,map-data-2022.10.29-12.22.51.231.jpk-force-map,5,0.191,14.67850538317155,paraboloid,5e-06,False,,False,4.74733934389442e-10,366.90929314254873,1.405308029444558e-11,,0.5,,1.7103798262762424e-19,1.9820259532575492e-21,4.4519950059019035e-11,0.9549234987530731,-1.853550995186657e-09,-6.178503317288857e-10
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.22.51.231.jpk-force-map,map-data-2022.10.29-12.22.51.231.jpk-force-map,7,0.191,14.67850538317155,paraboloid,5e-06,False,,False,4.9589080552609536e-08,418.67283402133745,-2.795236872343865e-11,,0.5,,2.2056633394095334e-22,1.0655914770117574e-21,3.264339867433778e-11,0.9569133205605311,4.229415957730263e-09,1.409805319243421e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.22.51.231.jpk-force-map,map-data-2022.10.29-12.22.51.231.jpk-force-map,9,0.191,14.67850538317155,paraboloid,5e-06,False,,False,8.235674869863251e-08,482.5621852300297,-5.2297494076323494e-11,,0.5,,1.6213524283371747e-19,1.1821438517222012e-21,3.438231888227147e-11,0.9593114462315508,3.0141731140189804e-11,1.0047243713396601e-11
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.22.51.231.jpk-force-map,map-data-2022.10.29-12.22.51.231.jpk-force-map,8,0.191,14.67850538317155,paraboloid,5e-06,False,,False,5.58210447427918e-08,296.2676174169617,-4.653357134341477e-11,,0.5,,-1.3428256697289411e-27,1.205972211184057e-21,3.472711060805458e-11,0.9569922389048032,4.053343883463281e-09,1.3511146278210936e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.22.51.231.jpk-force-map,map-data-2022.10.29-12.22.51.231.jpk-force-map,6,0.191,14.67850538317155,paraboloid,5e-06,False,,False,-3.288705498231421e-11,377.6081509166523,3.617912248010659e-11,,0.5,,3.873784087962601e-22,7.596293404867067e-22,2.756137406746454e-11,0.9907725218042456,3.1225642143273187e-10,1.0408547381091062e-10
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.22.51.231.jpk-force-map,map-data-2022.10.29-12.22.51.231.jpk-force-map,10,0.191,14.67850538317155,paraboloid,5e-06,False,,False,5.277501137855634e-07,686.5741891582993,-4.747726093680378e-11,,0.5,,3.75736050646855e-22,1.0085240098259293e-20,1.004252961074016e-10,0.0,-5.777494705930419e-09,-1.925831568643473e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.22.51.231.jpk-force-map,map-data-2022.10.29-12.22.51.231.jpk-force-map,11,0.191,14.67850538317155,paraboloid,5e-06,False,,False,6.73856395813357e-07,625.3618060651179,-3.272634194237836e-11,,0.5,,1.6025053262181328e-21,5.1935150199128274e-21,7.20660462347757e-11,0.0,-5.085103405495175e-09,-1.6950344684983915e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.22.51.231.jpk-force-map,map-data-2022.10.29-12.22.51.231.jpk-force-map,14,0.191,14.67850538317155,paraboloid,5e-06,False,,False,0.0007104192586136383,39829.773951807874,-2.7092395532150973e-11,,0.5,,2.93365781240012e-22,1.0932106343117176e-20,1.0455671352484821e-10,0.0,3.2496134057694038e-09,1.0832044685898012e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.22.51.231.jpk-force-map,map-data-2022.10.29-12.22.51.231.jpk-force-map,12,0.191,14.67850538317155,paraboloid,5e-06,False,,False,6.646406392120297e-07,626.821715607417,-1.438279431918892e-11,,0.5,,-1.5347356003182527e-21,8.991870312317422e-21,9.482547290848288e-11,0.0,5.343439564420857e-09,1.7811465214736192e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.22.51.231.jpk-force-map,map-data-2022.10.29-12.22.51.231.jpk-force-map,13,0.191,14.67850538317155,paraboloid,5e-06,False,,False,1.1492994465450701e-07,942.4883986438382,-6.1043937969465114e-12,,0.5,,5.2076040232412067e-20,3.61260174430107e-21,6.010492279589975e-11,0.7766274435712327,-1.5154667722986682e-09,-5.051555907662227e-10
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.22.51.231.jpk-force-map,map-data-2022.10.29-12.22.51.231.jpk-force-map,15,0.191,14.67850538317155,paraboloid,5e-06,False,,False,2.700925377768744e-09,288.28477943996006,5.1286676256433666e-11,,0.5,,4.434742333084541e-23,1.0171923494541099e-21,3.189345308137879e-11,0.983282499487481,-5.242727024030904e-09,-1.747575674676968e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.23.32.078.jpk-force-map,map-data-2022.10.29-12.23.32.078.jpk-force-map,0,0.191,14.67850538317155,paraboloid,5e-06,False,,False,5.7790013150069295e-08,357.2449715583462,4.245550597533338e-11,,0.5,,3.5552631049169085e-23,8.686888434529776e-22,2.947352784199709e-11,0.9678445342055578,1.4228561714242159e-09,4.742853904747387e-10
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.23.32.078.jpk-force-map,map-data-2022.10.29-12.23.32.078.jpk-force-map,1,0.191,14.67850538317155,paraboloid,5e-06,False,,False,7.078403777559305e-08,415.0617959121981,1.2348331093323117e-11,,0.5,,-1.3365613879796555e-22,9.576924724489718e-22,3.0946606800245026e-11,0.9663387465309461,-4.999825145901269e-09,-1.6666083819670898e-09
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.23.32.078.jpk-force-map,map-data-2022.10.29-12.23.32.078.jpk-force-map,2,0.191,14.67850538317155,paraboloid,5e-06,False,,False,7.088753987803229e-08,477.6330157644124,8.219116590565881e-12,,0.5,,1.5501176683649977e-22,7.464339983226341e-22,2.7320944316085307e-11,0.9687162456618901,5.963195606183777e-10,1.9877318687279256e-10
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.23.32.078.jpk-force-map,map-data-2022.10.29-12.23.32.078.jpk-force-map,3,0.191,14.67850538317155,paraboloid,5e-06,False,,False,7.348506002150076e-08,432.60776069943853,-4.5479119571181535e-11,,0.5,,1.6733501229016922e-21,1.744968632331672e-21,4.1772821694633845e-11,0.9030885215502172,-2.401222157356963e-09,-8.004073857856544e-10
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.23.32.078.jpk-force-map,map-data-2022.10.29-12.23.32.078.jpk-force-map,5,0.191,14.67850538317155,paraboloid,5e-06,False,,False,-1.495239111507528e-08,665.7324735554121,-1.7123116248147004e-11,,0.5,,3.1836325398233572e-21,3.364819894954375e-21,5.8007067629336124e-11,0.8759256359832738,-1.4669754767722593e-09,-4.889918255907531e-10
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.23.32.078.jpk-force-map,map-data-2022.10.29-12.23.32.078.jpk-force-map,4,0.191,14.67850538317155,paraboloid,5e-06,False,,False,-3.273612653377634e-09,750.1996335568788,-6.4758617245453936e-12,,0.5,,9.746953836754308e-22,1.9925092919289484e-21,4.4637532323471335e-11,0.9117706667409459,-4.450679147470055e-11,-1.4835597158233517e-11
C:/Users/javier.lopez/Downloads/20221029.tar/HeLaDataset_20221029/SFC\map-data-2022.10.29-12.23.32.078.jpk-force-map,map-data-2022.10.29-12.23.32.078.jpk-force-map,6,0.191,14.67850538317155,paraboloid,5e-06,False,,False,6.211715247449734e-08,513.746043173642,3.2816706272391125e-12,,0.5,,3.762735686207931e-21,9.74006724057044e-22,3.120908079481105e-11,0.9856180563048186,6.219099569262492e-10,2.0730331897541638e-10
